n,b,total_time,transmit_time,init_time
40000,64,0.025314,0.025285,0.000029
40000,64,0.026631,0.026592,0.000039
40000,64,0.018576,0.018247,0.000329
40000,64,0.025248,0.025205,0.000043
40000,64,0.018771,0.018729,0.000042
40000,64,0.025061,0.025036,0.000025
80000,64,0.052550,0.052518,0.000032
80000,64,0.033602,0.033545,0.000057
80000,64,0.050041,0.050012,0.000029
80000,64,0.047623,0.047583,0.000040
80000,64,0.050387,0.050363,0.000024
80000,64,0.049717,0.049680,0.000037
80000,64,0.050102,0.050080,0.000022
80000,64,0.049841,0.049815,0.000026
80000,64,0.045907,0.045881,0.000026
80000,64,0.049652,0.049599,0.000053
80000,64,0.050510,0.050490,0.000020
80000,64,0.042903,0.042876,0.000027
80000,64,0.050408,0.050376,0.000032
80000,64,0.047158,0.047130,0.000028
80000,64,0.048723,0.048691,0.000032
80000,64,0.045836,0.045797,0.000039
80000,64,0.049865,0.049811,0.000054
80000,64,0.048837,0.048807,0.000030
80000,64,0.050675,0.050615,0.000060
80000,64,0.045515,0.045485,0.000030
80000,64,0.048181,0.048145,0.000036
80000,64,0.033923,0.033857,0.000066
80000,64,0.045735,0.045700,0.000035
80000,64,0.050325,0.050298,0.000027
80000,64,0.047763,0.047736,0.000027
80000,64,0.050189,0.050166,0.000023
80000,64,0.049838,0.049811,0.000027
80000,64,0.046109,0.046059,0.000050
80000,64,0.033899,0.033851,0.000048
80000,64,0.049883,0.049854,0.000029
80000,64,0.049363,0.049340,0.000023
80000,64,0.047322,0.047299,0.000023
80000,64,0.046407,0.046385,0.000022
80000,64,0.046343,0.046303,0.000040
80000,64,0.050178,0.050128,0.000050
80000,64,0.045513,0.045479,0.000034
80000,64,0.048034,0.048001,0.000033
80000,64,0.044991,0.044960,0.000031
80000,64,0.033864,0.033816,0.000048
80000,64,0.049777,0.049750,0.000027
80000,64,0.050055,0.050023,0.000032
80000,64,0.049695,0.049664,0.000031
80000,64,0.046308,0.046278,0.000030
80000,64,0.045030,0.044998,0.000032
80000,64,0.044882,0.044842,0.000040
80000,64,0.044411,0.044341,0.000070
80000,64,0.049962,0.049931,0.000031
80000,64,0.033593,0.033546,0.000047
80000,64,0.044961,0.044932,0.000029
80000,64,0.033003,0.032954,0.000049
80000,64,0.050057,0.050007,0.000050
80000,64,0.050422,0.050402,0.000020
80000,64,0.050116,0.050096,0.000020
80000,64,0.056600,0.056577,0.000023
80000,64,0.046998,0.046976,0.000022
80000,64,0.050142,0.050119,0.000023
80000,64,0.050032,0.050007,0.000025
80000,64,0.050134,0.050101,0.000033
80000,64,0.045042,0.045012,0.000030
80000,64,0.044603,0.044581,0.000022
80000,64,0.040797,0.040755,0.000042
80000,64,0.036304,0.036244,0.000060
80000,64,0.042983,0.042923,0.000060
80000,64,0.047584,0.047555,0.000029
80000,64,0.044110,0.044079,0.000031
80000,64,0.047470,0.047439,0.000031
80000,64,0.045901,0.045871,0.000030
80000,64,0.050198,0.050167,0.000031
80000,64,0.050571,0.050551,0.000020
80000,64,0.050143,0.050124,0.000019
80000,64,0.050745,0.050725,0.000020
80000,64,0.050285,0.050266,0.000019
80000,64,0.046294,0.046273,0.000021
80000,64,0.044929,0.044907,0.000022
80000,64,0.049249,0.049224,0.000025
80000,64,0.046784,0.046755,0.000029
80000,64,0.045312,0.045290,0.000022
80000,64,0.050367,0.050343,0.000024
80000,64,0.032747,0.032703,0.000044
80000,64,0.045059,0.045025,0.000034
80000,64,0.046246,0.046211,0.000035
80000,64,0.047849,0.047727,0.000122
80000,64,0.044071,0.044041,0.000030
80000,64,0.034408,0.034346,0.000062
80000,64,0.046885,0.046843,0.000042
80000,64,0.047152,0.047124,0.000028
80000,64,0.036799,0.036740,0.000059
80000,64,0.044769,0.044696,0.000073
80000,64,0.050803,0.050778,0.000025
80000,64,0.033659,0.033612,0.000047
80000,64,0.051067,0.051005,0.000062
80000,64,0.044519,0.044496,0.000023
80000,64,0.046750,0.046723,0.000027
80000,64,0.032749,0.032699,0.000050
80000,64,0.050284,0.050256,0.000028
80000,64,0.050284,0.050264,0.000020
80000,64,0.050138,0.050116,0.000022
80000,64,0.047045,0.047026,0.000019
80000,64,0.047701,0.047681,0.000020
80000,64,0.044479,0.044452,0.000027
160000,64,0.066245,0.066196,0.000049
160000,64,0.101520,0.101462,0.000058
160000,64,0.091820,0.091769,0.000051
160000,64,0.096922,0.096834,0.000088
160000,64,0.085592,0.085556,0.000036
160000,64,0.099760,0.099699,0.000061
160000,64,0.090012,0.089985,0.000027
160000,64,0.100593,0.100544,0.000049
160000,64,0.094944,0.094920,0.000024
160000,64,0.101053,0.101005,0.000048
160000,64,0.123597,0.123565,0.000032
160000,64,0.132499,0.132437,0.000062
160000,64,0.125193,0.125089,0.000104
160000,64,0.139857,0.139803,0.000054
160000,64,0.145260,0.145186,0.000074
160000,64,0.134389,0.134351,0.000038
160000,64,0.178351,0.178310,0.000041
160000,64,0.150164,0.150126,0.000038
160000,64,0.150563,0.150482,0.000081
160000,64,0.137635,0.137580,0.000055
160000,64,0.165470,0.165414,0.000056
160000,64,0.135915,0.135839,0.000076
160000,64,0.137589,0.137530,0.000059
160000,64,0.149719,0.149679,0.000040
160000,64,0.151886,0.151835,0.000051
160000,64,0.105198,0.105101,0.000097
160000,64,0.124812,0.124732,0.000080
160000,64,0.141431,0.141375,0.000056
160000,64,0.136832,0.136784,0.000048
160000,64,0.134123,0.134087,0.000036
160000,64,0.162710,0.162662,0.000048
160000,64,0.134303,0.134260,0.000043
160000,64,0.110292,0.110213,0.000079
160000,64,0.150727,0.149008,0.001719
160000,64,0.129109,0.129045,0.000064
160000,64,0.144955,0.142402,0.002553
160000,64,0.125612,0.125523,0.000089
160000,64,0.143904,0.143854,0.000050
160000,64,0.151345,0.151299,0.000046
160000,64,0.133777,0.133682,0.000095
160000,64,0.150787,0.150729,0.000058
160000,64,0.155491,0.155379,0.000112
160000,64,0.134357,0.134308,0.000049
160000,64,0.151083,0.151048,0.000035
160000,64,0.151864,0.151829,0.000035
160000,64,0.151847,0.151793,0.000054
160000,64,0.134492,0.134422,0.000070
160000,64,0.144011,0.143947,0.000064
160000,64,0.133381,0.133321,0.000060
160000,64,0.150950,0.150904,0.000046
160000,64,0.151005,0.150971,0.000034
160000,64,0.137113,0.137075,0.000038
160000,64,0.135685,0.135624,0.000061
160000,64,0.132945,0.132825,0.000120
160000,64,0.150044,0.149994,0.000050
160000,64,0.132279,0.132190,0.000089
160000,64,0.141234,0.141189,0.000045
160000,64,0.151465,0.151427,0.000038
160000,64,0.138503,0.138465,0.000038
160000,64,0.150410,0.150373,0.000037
160000,64,0.131776,0.131731,0.000045
160000,64,0.130472,0.130420,0.000052
160000,64,0.131339,0.131282,0.000057
160000,64,0.139747,0.139668,0.000079
160000,64,0.162048,0.162002,0.000046
160000,64,0.105273,0.105211,0.000062
160000,64,0.134239,0.134187,0.000052
160000,64,0.105191,0.105140,0.000051
160000,64,0.106357,0.106220,0.000137
160000,64,0.134868,0.134811,0.000057
160000,64,0.143598,0.143502,0.000096
160000,64,0.136861,0.136792,0.000069
160000,64,0.152650,0.152611,0.000039
160000,64,0.104423,0.104342,0.000081
160000,64,0.135522,0.135451,0.000071
160000,64,0.145332,0.145262,0.000070
160000,64,0.130058,0.129999,0.000059
160000,64,0.108536,0.108489,0.000047
160000,64,0.145835,0.145784,0.000051
160000,64,0.134032,0.133961,0.000071
160000,64,0.134769,0.134728,0.000041
160000,64,0.160102,0.160067,0.000035
160000,64,0.151549,0.151493,0.000056
160000,64,0.111869,0.111775,0.000094
160000,64,0.136845,0.136787,0.000058
160000,64,0.117401,0.117313,0.000088
160000,64,0.145798,0.145755,0.000043
160000,64,0.135129,0.135075,0.000054
160000,64,0.146557,0.146518,0.000039
160000,64,0.162131,0.162090,0.000041
160000,64,0.114991,0.114942,0.000049
160000,64,0.156740,0.156678,0.000062
160000,64,0.135155,0.135076,0.000079
160000,64,0.142000,0.141944,0.000056
160000,64,0.134005,0.133967,0.000038
160000,64,0.104939,0.104853,0.000086
160000,64,0.141117,0.141070,0.000047
160000,64,0.133977,0.133923,0.000054
160000,64,0.107844,0.107756,0.000088
160000,64,0.132046,0.131989,0.000057
320000,64,0.284802,0.284730,0.000072
320000,64,0.293865,0.293809,0.000056
320000,64,0.266601,0.266518,0.000083
320000,64,0.295932,0.295872,0.000060
320000,64,0.301592,0.301534,0.000058
320000,64,0.280739,0.280690,0.000049
320000,64,0.287976,0.287901,0.000075
320000,64,0.266035,0.265956,0.000079
320000,64,0.276190,0.276136,0.000054
320000,64,0.213929,0.213844,0.000085
320000,64,0.273617,0.273517,0.000100
320000,64,0.275528,0.275480,0.000048
320000,64,0.325013,0.324960,0.000053
320000,64,0.210247,0.210136,0.000111
320000,64,0.279362,0.279227,0.000135
320000,64,0.278025,0.277976,0.000049
320000,64,0.326519,0.326424,0.000095
320000,64,0.229821,0.229715,0.000106
320000,64,0.280404,0.280332,0.000072
320000,64,0.272010,0.271952,0.000058
320000,64,0.268227,0.268149,0.000078
320000,64,0.266374,0.266316,0.000058
320000,64,0.266027,0.265974,0.000053
320000,64,0.291342,0.291266,0.000076
320000,64,0.267571,0.267515,0.000056
320000,64,0.223418,0.223336,0.000082
320000,64,0.275992,0.275932,0.000060
320000,64,0.210010,0.209929,0.000081
320000,64,0.295540,0.295458,0.000082
320000,64,0.290147,0.290071,0.000076
320000,64,0.299793,0.299744,0.000049
320000,64,0.210724,0.210634,0.000090
320000,64,0.271703,0.271630,0.000073
320000,64,0.242879,0.242797,0.000082
320000,64,0.273965,0.273881,0.000084
320000,64,0.273802,0.273760,0.000042
320000,64,0.266833,0.266754,0.000079
320000,64,0.314896,0.314815,0.000081
320000,64,0.298760,0.298707,0.000053
320000,64,0.277682,0.277630,0.000052
320000,64,0.248955,0.248869,0.000086
320000,64,0.301682,0.301617,0.000065
320000,64,0.305828,0.303496,0.002332
320000,64,0.230416,0.229743,0.000673
320000,64,0.259605,0.259529,0.000076
320000,64,0.301562,0.301517,0.000045
320000,64,0.309032,0.308979,0.000053
320000,64,0.266847,0.266792,0.000055
320000,64,0.329887,0.329834,0.000053
320000,64,0.313712,0.313652,0.000060
320000,64,0.226954,0.226903,0.000051
320000,64,0.284192,0.284134,0.000058
320000,64,0.215948,0.215874,0.000074
320000,64,0.200282,0.200248,0.000034
320000,64,0.198418,0.197927,0.000491
320000,64,0.187634,0.187579,0.000055
320000,64,0.180739,0.180703,0.000036
320000,64,0.129992,0.129918,0.000074
320000,64,0.183438,0.183332,0.000106
320000,64,0.186725,0.186604,0.000121
320000,64,0.149159,0.149117,0.000042
320000,64,0.133905,0.133846,0.000059
320000,64,0.190595,0.190550,0.000045
320000,64,0.200614,0.200552,0.000062
320000,64,0.179401,0.179343,0.000058
320000,64,0.181986,0.181929,0.000057
320000,64,0.176910,0.176844,0.000066
320000,64,0.170304,0.170267,0.000037
320000,64,0.188539,0.188494,0.000045
320000,64,0.181909,0.181847,0.000062
320000,64,0.198345,0.198310,0.000035
320000,64,0.153296,0.153261,0.000035
320000,64,0.199132,0.199071,0.000061
320000,64,0.145669,0.145631,0.000038
320000,64,0.190049,0.190005,0.000044
320000,64,0.140809,0.140767,0.000042
320000,64,0.157239,0.157203,0.000036
320000,64,0.226672,0.226629,0.000043
320000,64,0.135527,0.135480,0.000047
320000,64,0.199098,0.199059,0.000039
320000,64,0.199561,0.199524,0.000037
320000,64,0.199349,0.199313,0.000036
320000,64,0.178118,0.178049,0.000069
320000,64,0.185767,0.184071,0.001696
320000,64,0.200576,0.200505,0.000071
320000,64,0.198097,0.198062,0.000035
320000,64,0.186968,0.186932,0.000036
320000,64,0.190768,0.190642,0.000126
320000,64,0.197067,0.196205,0.000862
320000,64,0.178207,0.177473,0.000734
320000,64,0.175306,0.175247,0.000059
320000,64,0.196266,0.196193,0.000073
320000,64,0.210441,0.210398,0.000043
320000,64,0.136995,0.136948,0.000047
320000,64,0.184589,0.184538,0.000051
320000,64,0.179289,0.179255,0.000034
320000,64,0.230857,0.230791,0.000066
320000,64,0.200501,0.200468,0.000033
320000,64,0.161594,0.161528,0.000066
320000,64,0.177955,0.177894,0.000061
640000,64,0.474716,0.474673,0.000043
640000,64,0.587628,0.587574,0.000054
640000,64,0.472411,0.472332,0.000079
640000,64,0.587644,0.587560,0.000084
640000,64,0.584120,0.584038,0.000082
640000,64,0.501334,0.501223,0.000111
640000,64,0.535010,0.534944,0.000066
640000,64,0.512500,0.512443,0.000057
640000,64,0.506736,0.506678,0.000058
640000,64,0.577691,0.577626,0.000065
640000,64,0.591163,0.591104,0.000059
640000,64,0.498120,0.498065,0.000055
640000,64,0.502889,0.502793,0.000096
640000,64,0.548044,0.547926,0.000118
640000,64,0.533467,0.533391,0.000076
640000,64,0.518027,0.517929,0.000098
640000,64,0.520087,0.520033,0.000054
640000,64,0.358817,0.358771,0.000046
640000,64,0.387373,0.387327,0.000046
640000,64,0.379106,0.379039,0.000067
640000,64,0.267482,0.267428,0.000054
640000,64,0.351957,0.351868,0.000089
640000,64,0.401701,0.401661,0.000040
640000,64,0.455273,0.455234,0.000039
640000,64,0.287436,0.287369,0.000067
640000,64,0.397392,0.397352,0.000040
640000,64,0.394995,0.394955,0.000040
640000,64,0.354978,0.354939,0.000039
640000,64,0.261536,0.261483,0.000053
640000,64,0.392881,0.392841,0.000040
640000,64,0.340425,0.340355,0.000070
640000,64,0.266639,0.266582,0.000057
640000,64,0.360181,0.360123,0.000058
640000,64,0.360003,0.359939,0.000064
640000,64,0.405248,0.405211,0.000037
640000,64,0.361047,0.360624,0.000423
640000,64,0.309289,0.309206,0.000083
640000,64,0.405258,0.405222,0.000036
640000,64,0.378295,0.378264,0.000031
640000,64,0.354925,0.354884,0.000041
640000,64,0.316451,0.316366,0.000085
640000,64,0.399733,0.399693,0.000040
640000,64,0.419351,0.419278,0.000073
640000,64,0.549412,0.549334,0.000078
640000,64,0.411380,0.411297,0.000083
640000,64,0.509239,0.509149,0.000090
640000,64,0.596331,0.596238,0.000093
640000,64,0.550131,0.550053,0.000078
640000,64,0.604984,0.604920,0.000064
640000,64,0.503070,0.503018,0.000052
640000,64,0.537680,0.537631,0.000049
640000,64,0.433747,0.433644,0.000103
640000,64,0.602385,0.602293,0.000092
640000,64,0.500896,0.500843,0.000053
640000,64,0.535325,0.535244,0.000081
640000,64,0.496292,0.496235,0.000057
640000,64,0.591605,0.591556,0.000049
640000,64,0.597850,0.597801,0.000049
640000,64,0.510048,0.509965,0.000083
640000,64,0.568373,0.568254,0.000119
640000,64,0.579780,0.579702,0.000078
640000,64,0.538497,0.538450,0.000047
640000,64,0.505333,0.505220,0.000113
640000,64,0.539714,0.539625,0.000089
640000,64,0.561614,0.561542,0.000072
640000,64,0.566086,0.566031,0.000055
640000,64,0.538407,0.538351,0.000056
640000,64,0.558291,0.558208,0.000083
640000,64,0.594518,0.594442,0.000076
640000,64,0.552476,0.552393,0.000083
640000,64,0.603051,0.602973,0.000078
640000,64,0.511866,0.511752,0.000114
640000,64,0.602525,0.602455,0.000070
640000,64,0.548773,0.548724,0.000049
640000,64,0.594314,0.594263,0.000051
640000,64,0.542968,0.542913,0.000055
640000,64,0.585429,0.585199,0.000230
640000,64,0.590890,0.590824,0.000066
640000,64,0.526631,0.526577,0.000054
640000,64,0.567955,0.567078,0.000877
640000,64,0.463021,0.462951,0.000070
640000,64,0.583288,0.583200,0.000088
640000,64,0.498071,0.498014,0.000057
640000,64,0.526353,0.526300,0.000053
640000,64,0.548155,0.548074,0.000081
640000,64,0.438991,0.438935,0.000056
640000,64,0.588241,0.588187,0.000054
640000,64,0.502980,0.502895,0.000085
640000,64,0.587789,0.587704,0.000085
640000,64,0.594242,0.594190,0.000052
640000,64,0.605661,0.605589,0.000072
640000,64,0.400022,0.399936,0.000086
640000,64,0.357350,0.357313,0.000037
640000,64,0.376631,0.376594,0.000037
640000,64,0.377405,0.377330,0.000075
640000,64,0.403316,0.403252,0.000064
640000,64,0.432916,0.432875,0.000041
640000,64,0.400199,0.400126,0.000073
640000,64,0.410349,0.410305,0.000044
640000,64,0.398404,0.398364,0.000040
20000,128,0.030450,0.030402,0.000048
20000,128,0.024797,0.024740,0.000057
20000,128,0.016717,0.016671,0.000046
20000,128,0.012259,0.012225,0.000034
20000,128,0.011378,0.011357,0.000021
20000,128,0.011515,0.011494,0.000021
20000,128,0.011188,0.011165,0.000023
20000,128,0.011466,0.011442,0.000024
20000,128,0.011994,0.011975,0.000019
20000,128,0.011121,0.011101,0.000020
20000,128,0.008485,0.008436,0.000049
20000,128,0.009469,0.009418,0.000051
20000,128,0.012587,0.012535,0.000052
20000,128,0.012518,0.012497,0.000021
20000,128,0.012634,0.012618,0.000016
20000,128,0.012397,0.012381,0.000016
20000,128,0.012562,0.012547,0.000015
20000,128,0.012630,0.012615,0.000015
20000,128,0.011796,0.011773,0.000023
20000,128,0.011303,0.011279,0.000024
20000,128,0.011152,0.011134,0.000018
20000,128,0.011191,0.011174,0.000017
20000,128,0.011196,0.011181,0.000015
20000,128,0.011177,0.011162,0.000015
20000,128,0.011190,0.011173,0.000017
20000,128,0.011074,0.011058,0.000016
20000,128,0.011952,0.011928,0.000024
20000,128,0.008370,0.008330,0.000040
20000,128,0.008189,0.008144,0.000045
20000,128,0.008027,0.007982,0.000045
20000,128,0.012555,0.012530,0.000025
20000,128,0.008603,0.008558,0.000045
20000,128,0.008299,0.008252,0.000047
20000,128,0.012312,0.012256,0.000056
20000,128,0.011443,0.011421,0.000022
20000,128,0.011197,0.011179,0.000018
20000,128,0.012691,0.012667,0.000024
20000,128,0.012166,0.012147,0.000019
20000,128,0.008725,0.008690,0.000035
20000,128,0.012642,0.012625,0.000017
20000,128,0.012526,0.012504,0.000022
20000,128,0.013028,0.012697,0.000331
20000,128,0.008608,0.008547,0.000061
20000,128,0.009442,0.009409,0.000033
20000,128,0.011874,0.011852,0.000022
20000,128,0.012579,0.012532,0.000047
20000,128,0.012211,0.012187,0.000024
20000,128,0.008518,0.008475,0.000043
20000,128,0.008144,0.008096,0.000048
20000,128,0.008262,0.008216,0.000046
20000,128,0.012185,0.012161,0.000024
20000,128,0.012632,0.012610,0.000022
20000,128,0.012516,0.012499,0.000017
20000,128,0.012592,0.012575,0.000017
20000,128,0.012499,0.012484,0.000015
20000,128,0.012117,0.012101,0.000016
20000,128,0.013026,0.013000,0.000026
20000,128,0.011152,0.011119,0.000033
20000,128,0.008651,0.008580,0.000071
20000,128,0.009268,0.009209,0.000059
20000,128,0.008089,0.008043,0.000046
20000,128,0.012597,0.012574,0.000023
20000,128,0.012454,0.012431,0.000023
20000,128,0.012665,0.012644,0.000021
20000,128,0.012193,0.012176,0.000017
20000,128,0.012574,0.012558,0.000016
20000,128,0.012800,0.011839,0.000961
20000,128,0.016160,0.016088,0.000072
20000,128,0.011024,0.010967,0.000057
20000,128,0.010954,0.010920,0.000034
20000,128,0.008999,0.008977,0.000022
20000,128,0.008257,0.008209,0.000048
20000,128,0.011819,0.011795,0.000024
20000,128,0.012416,0.012396,0.000020
20000,128,0.008209,0.008167,0.000042
20000,128,0.012506,0.012482,0.000024
20000,128,0.012534,0.012513,0.000021
20000,128,0.012558,0.012541,0.000017
20000,128,0.012642,0.012606,0.000036
20000,128,0.012532,0.012513,0.000019
20000,128,0.013437,0.012566,0.000871
20000,128,0.012500,0.012484,0.000016
20000,128,0.012573,0.012553,0.000020
20000,128,0.012643,0.012629,0.000014
20000,128,0.012573,0.012559,0.000014
20000,128,0.012539,0.012525,0.000014
20000,128,0.012573,0.012557,0.000016
20000,128,0.012608,0.012590,0.000018
20000,128,0.012213,0.012193,0.000020
20000,128,0.012646,0.012628,0.000018
20000,128,0.008443,0.008403,0.000040
20000,128,0.012526,0.012503,0.000023
20000,128,0.012469,0.012450,0.000019
20000,128,0.012713,0.012697,0.000016
20000,128,0.012668,0.012653,0.000015
20000,128,0.010772,0.010753,0.000019
20000,128,0.012793,0.012777,0.000016
20000,128,0.012192,0.012175,0.000017
20000,128,0.012667,0.012647,0.000020
20000,128,0.012660,0.012637,0.000023
40000,128,0.025167,0.025148,0.000019
40000,128,0.022543,0.022524,0.000019
40000,128,0.024742,0.024718,0.000024
40000,128,0.025153,0.025125,0.000028
40000,128,0.025245,0.025195,0.000050
40000,128,0.025350,0.025328,0.000022
40000,128,0.016697,0.016671,0.000026
40000,128,0.023637,0.023607,0.000030
40000,128,0.023684,0.023659,0.000025
40000,128,0.022803,0.022781,0.000022
40000,128,0.024036,0.024017,0.000019
40000,128,0.024754,0.024736,0.000018
40000,128,0.023488,0.023469,0.000019
40000,128,0.023316,0.023280,0.000036
40000,128,0.025228,0.025171,0.000057
40000,128,0.024850,0.024827,0.000023
40000,128,0.024876,0.024814,0.000062
40000,128,0.016929,0.016885,0.000044
40000,128,0.025177,0.025152,0.000025
40000,128,0.024175,0.024149,0.000026
40000,128,0.025701,0.025669,0.000032
40000,128,0.024916,0.024889,0.000027
40000,128,0.022338,0.022316,0.000022
40000,128,0.022966,0.022948,0.000018
40000,128,0.022858,0.022833,0.000025
40000,128,0.023383,0.023165,0.000218
40000,128,0.021164,0.021096,0.000068
40000,128,0.025044,0.024988,0.000056
40000,128,0.024724,0.024702,0.000022
40000,128,0.025190,0.025171,0.000019
40000,128,0.016918,0.016875,0.000043
40000,128,0.025162,0.025136,0.000026
40000,128,0.024850,0.024811,0.000039
40000,128,0.022366,0.022344,0.000022
40000,128,0.024988,0.024968,0.000020
40000,128,0.016802,0.016722,0.000080
40000,128,0.022580,0.022508,0.000072
40000,128,0.023800,0.023777,0.000023
40000,128,0.023653,0.023626,0.000027
40000,128,0.022523,0.022498,0.000025
40000,128,0.023710,0.023687,0.000023
40000,128,0.023067,0.023046,0.000021
40000,128,0.023409,0.023391,0.000018
40000,128,0.025233,0.025216,0.000017
40000,128,0.024997,0.024978,0.000019
40000,128,0.022661,0.022640,0.000021
40000,128,0.025156,0.025106,0.000050
40000,128,0.025175,0.025149,0.000026
40000,128,0.025346,0.025326,0.000020
40000,128,0.024801,0.024782,0.000019
40000,128,0.025093,0.025071,0.000022
40000,128,0.025191,0.025139,0.000052
40000,128,0.022398,0.022374,0.000024
40000,128,0.023289,0.023265,0.000024
40000,128,0.022355,0.022332,0.000023
40000,128,0.017702,0.017449,0.000253
40000,128,0.023917,0.023860,0.000057
40000,128,0.025227,0.025196,0.000031
40000,128,0.023565,0.023523,0.000042
40000,128,0.022187,0.022167,0.000020
40000,128,0.023033,0.023014,0.000019
40000,128,0.022875,0.022856,0.000019
40000,128,0.025093,0.025073,0.000020
40000,128,0.025305,0.025279,0.000026
40000,128,0.024615,0.024584,0.000031
40000,128,0.024052,0.024026,0.000026
40000,128,0.022538,0.022515,0.000023
40000,128,0.022456,0.022435,0.000021
40000,128,0.023249,0.023215,0.000034
40000,128,0.022912,0.022869,0.000043
40000,128,0.017103,0.017054,0.000049
40000,128,0.024475,0.024450,0.000025
40000,128,0.025254,0.025233,0.000021
40000,128,0.025271,0.025250,0.000021
40000,128,0.025148,0.025127,0.000021
40000,128,0.024849,0.024830,0.000019
40000,128,0.024992,0.024974,0.000018
40000,128,0.023073,0.023054,0.000019
40000,128,0.023104,0.023086,0.000018
40000,128,0.023772,0.023753,0.000019
40000,128,0.022947,0.022929,0.000018
40000,128,0.024151,0.024133,0.000018
40000,128,0.023304,0.023286,0.000018
40000,128,0.022432,0.022414,0.000018
40000,128,0.023697,0.023678,0.000019
40000,128,0.022411,0.022395,0.000016
40000,128,0.022727,0.022711,0.000016
40000,128,0.024913,0.024893,0.000020
40000,128,0.024155,0.024106,0.000049
40000,128,0.022630,0.022575,0.000055
40000,128,0.016371,0.016328,0.000043
40000,128,0.025077,0.025052,0.000025
40000,128,0.025214,0.025191,0.000023
40000,128,0.025217,0.024962,0.000255
40000,128,0.025180,0.025156,0.000024
40000,128,0.025178,0.025158,0.000020
40000,128,0.024735,0.024681,0.000054
40000,128,0.025362,0.025340,0.000022
40000,128,0.023799,0.023771,0.000028
40000,128,0.024999,0.024959,0.000040
80000,128,0.047301,0.047274,0.000027
80000,128,0.049663,0.049642,0.000021
80000,128,0.047192,0.047158,0.000034
80000,128,0.044553,0.044521,0.000032
80000,128,0.049955,0.049930,0.000025
80000,128,0.049294,0.049262,0.000032
80000,128,0.042338,0.042305,0.000033
80000,128,0.050482,0.050457,0.000025
80000,128,0.045318,0.045293,0.000025
80000,128,0.047843,0.047821,0.000022
80000,128,0.044977,0.044952,0.000025
80000,128,0.048324,0.048301,0.000023
80000,128,0.032650,0.032605,0.000045
80000,128,0.049960,0.049934,0.000026
80000,128,0.050314,0.050294,0.000020
80000,128,0.050428,0.050401,0.000027
80000,128,0.038913,0.038885,0.000028
80000,128,0.044475,0.044449,0.000026
80000,128,0.047827,0.047800,0.000027
80000,128,0.044641,0.044590,0.000051
80000,128,0.048037,0.048008,0.000029
80000,128,0.049694,0.049658,0.000036
80000,128,0.041448,0.041417,0.000031
80000,128,0.044891,0.044700,0.000191
80000,128,0.047970,0.047942,0.000028
80000,128,0.045285,0.045252,0.000033
80000,128,0.049972,0.049951,0.000021
80000,128,0.050582,0.050552,0.000030
80000,128,0.049613,0.049580,0.000033
80000,128,0.050624,0.050598,0.000026
80000,128,0.047354,0.047336,0.000018
80000,128,0.050717,0.050667,0.000050
80000,128,0.049913,0.049890,0.000023
80000,128,0.033133,0.033095,0.000038
80000,128,0.049895,0.049867,0.000028
80000,128,0.044987,0.044963,0.000024
80000,128,0.050315,0.050293,0.000022
80000,128,0.032645,0.032603,0.000042
80000,128,0.050147,0.050121,0.000026
80000,128,0.067106,0.067072,0.000034
80000,128,0.068608,0.068568,0.000040
80000,128,0.069155,0.069110,0.000045
80000,128,0.067986,0.067941,0.000045
80000,128,0.056373,0.056328,0.000045
80000,128,0.058663,0.058582,0.000081
80000,128,0.056354,0.056295,0.000059
80000,128,0.069413,0.069326,0.000087
80000,128,0.067850,0.067811,0.000039
80000,128,0.074447,0.074416,0.000031
80000,128,0.075158,0.075128,0.000030
80000,128,0.067123,0.067075,0.000048
80000,128,0.075348,0.075310,0.000038
80000,128,0.075057,0.075023,0.000034
80000,128,0.102368,0.102335,0.000033
80000,128,0.052080,0.052008,0.000072
80000,128,0.075122,0.075070,0.000052
80000,128,0.074217,0.074170,0.000047
80000,128,0.076014,0.075969,0.000045
80000,128,0.073560,0.073509,0.000051
80000,128,0.057519,0.057461,0.000058
80000,128,0.065447,0.065391,0.000056
80000,128,0.052573,0.052478,0.000095
80000,128,0.069795,0.069751,0.000044
80000,128,0.075137,0.075103,0.000034
80000,128,0.063095,0.063054,0.000041
80000,128,0.075826,0.075114,0.000712
80000,128,0.075332,0.075301,0.000031
80000,128,0.070980,0.070950,0.000030
80000,128,0.075221,0.075191,0.000030
80000,128,0.073990,0.073904,0.000086
80000,128,0.065434,0.065381,0.000053
80000,128,0.052579,0.052509,0.000070
80000,128,0.064682,0.064630,0.000052
80000,128,0.075302,0.075260,0.000042
80000,128,0.065037,0.064990,0.000047
80000,128,0.074639,0.074596,0.000043
80000,128,0.067618,0.067585,0.000033
80000,128,0.067751,0.067708,0.000043
80000,128,0.068963,0.068929,0.000034
80000,128,0.075515,0.075417,0.000098
80000,128,0.067912,0.067872,0.000040
80000,128,0.072946,0.072895,0.000051
80000,128,0.067237,0.067146,0.000091
80000,128,0.066748,0.066679,0.000069
80000,128,0.065671,0.065601,0.000070
80000,128,0.070269,0.070199,0.000070
80000,128,0.067640,0.067582,0.000058
80000,128,0.070303,0.070263,0.000040
80000,128,0.064001,0.063902,0.000099
80000,128,0.068225,0.068154,0.000071
80000,128,0.075529,0.075486,0.000043
80000,128,0.075328,0.075281,0.000047
80000,128,0.052584,0.052535,0.000049
