n,b,total_time,transmit_time,init_time
40000,64,0.060712,0.060580,0.000132
40000,64,0.056504,0.056406,0.000098
40000,64,0.056437,0.056323,0.000114
40000,64,0.054367,0.054267,0.000100
40000,64,0.064265,0.064174,0.000091
80000,64,0.103112,0.102961,0.000151
80000,64,0.105776,0.105683,0.000093
80000,64,0.101113,0.101021,0.000092
80000,64,0.079787,0.079686,0.000101
80000,64,0.107856,0.107768,0.000088
80000,64,0.103871,0.103774,0.000097
80000,64,0.107116,0.107018,0.000098
80000,64,0.089383,0.089293,0.000090
80000,64,0.108864,0.108767,0.000097
80000,64,0.106532,0.106445,0.000087
80000,64,0.110140,0.110023,0.000117
80000,64,0.101127,0.101033,0.000094
80000,64,0.063596,0.063517,0.000079
80000,64,0.071697,0.071615,0.000082
80000,64,0.072861,0.072782,0.000079
80000,64,0.077886,0.077785,0.000101
80000,64,0.070905,0.070827,0.000078
80000,64,0.072816,0.072720,0.000096
80000,64,0.070804,0.070709,0.000095
80000,64,0.084236,0.084137,0.000099
80000,64,0.071718,0.071621,0.000097
80000,64,0.071582,0.071506,0.000076
80000,64,0.074418,0.074341,0.000077
80000,64,0.082417,0.082322,0.000095
80000,64,0.093669,0.093591,0.000078
80000,64,0.105293,0.105207,0.000086
80000,64,0.085166,0.085076,0.000090
80000,64,0.072148,0.072061,0.000087
80000,64,0.084903,0.084838,0.000065
80000,64,0.095422,0.095343,0.000079
80000,64,0.085633,0.085544,0.000089
80000,64,0.072288,0.072196,0.000092
80000,64,0.073278,0.073188,0.000090
80000,64,0.097987,0.097910,0.000077
80000,64,0.074143,0.074068,0.000075
80000,64,0.073020,0.072933,0.000087
80000,64,0.069765,0.069680,0.000085
80000,64,0.101902,0.101787,0.000115
80000,64,0.074066,0.073976,0.000090
80000,64,0.071999,0.071909,0.000090
80000,64,0.139391,0.139294,0.000097
80000,64,0.106707,0.106616,0.000091
80000,64,0.092062,0.091978,0.000084
80000,64,0.072164,0.072074,0.000090
80000,64,0.073096,0.072994,0.000102
80000,64,0.072035,0.071949,0.000086
80000,64,0.070489,0.070387,0.000102
80000,64,0.073516,0.073413,0.000103
80000,64,0.072105,0.072013,0.000092
80000,64,0.072513,0.072413,0.000100
80000,64,0.074759,0.074683,0.000076
80000,64,0.071508,0.071325,0.000183
80000,64,0.071190,0.071109,0.000081
80000,64,0.071878,0.071791,0.000087
80000,64,0.072604,0.072509,0.000095
80000,64,0.071354,0.071267,0.000087
80000,64,0.092784,0.092696,0.000088
80000,64,0.070930,0.070853,0.000077
80000,64,0.071962,0.071876,0.000086
80000,64,0.071800,0.071712,0.000088
80000,64,0.071281,0.071191,0.000090
80000,64,0.069616,0.069523,0.000093
80000,64,0.094854,0.094765,0.000089
80000,64,0.073930,0.073840,0.000090
80000,64,0.059619,0.059554,0.000065
80000,64,0.075932,0.075836,0.000096
80000,64,0.077501,0.077432,0.000069
80000,64,0.076832,0.076727,0.000105
80000,64,0.071034,0.070951,0.000083
80000,64,0.070894,0.070810,0.000084
80000,64,0.070548,0.070444,0.000104
80000,64,0.070549,0.070466,0.000083
80000,64,0.071641,0.071552,0.000089
80000,64,0.072866,0.072799,0.000067
80000,64,0.071443,0.071353,0.000090
80000,64,0.072684,0.072609,0.000075
80000,64,0.070366,0.070277,0.000089
80000,64,0.070376,0.070304,0.000072
80000,64,0.070808,0.070718,0.000090
80000,64,0.070960,0.070877,0.000083
80000,64,0.068786,0.068700,0.000086
80000,64,0.071113,0.071023,0.000090
80000,64,0.070486,0.070389,0.000097
80000,64,0.103291,0.103203,0.000088
80000,64,0.071551,0.071466,0.000085
80000,64,0.082624,0.082543,0.000081
80000,64,0.071026,0.070937,0.000089
80000,64,0.070730,0.070644,0.000086
80000,64,0.074590,0.074495,0.000095
80000,64,0.085792,0.085666,0.000126
80000,64,0.082586,0.082485,0.000101
80000,64,0.070991,0.070896,0.000095
80000,64,0.072971,0.072862,0.000109
80000,64,0.072831,0.072744,0.000087
80000,64,0.086152,0.086079,0.000073
80000,64,0.089401,0.089322,0.000079
80000,64,0.094771,0.094679,0.000092
80000,64,0.070980,0.070886,0.000094
80000,64,0.070906,0.070838,0.000068
80000,64,0.072695,0.072608,0.000087
160000,64,0.145204,0.145122,0.000082
160000,64,0.143018,0.142922,0.000096
160000,64,0.154462,0.154366,0.000096
160000,64,0.199724,0.199640,0.000084
160000,64,0.148187,0.148104,0.000083
160000,64,0.111178,0.111081,0.000097
160000,64,0.094940,0.094877,0.000063
160000,64,0.099093,0.099032,0.000061
160000,64,0.121441,0.121376,0.000065
160000,64,0.127423,0.127356,0.000067
160000,64,0.096150,0.096084,0.000066
160000,64,0.093869,0.093814,0.000055
160000,64,0.093906,0.093847,0.000059
160000,64,0.095733,0.095680,0.000053
160000,64,0.093856,0.093795,0.000061
160000,64,0.094836,0.094777,0.000059
160000,64,0.094073,0.094019,0.000054
160000,64,0.099588,0.099531,0.000057
160000,64,0.096135,0.096074,0.000061
160000,64,0.094835,0.094774,0.000061
160000,64,0.122645,0.122578,0.000067
160000,64,0.111384,0.111323,0.000061
160000,64,0.094587,0.094521,0.000066
160000,64,0.094636,0.094577,0.000059
160000,64,0.107259,0.107202,0.000057
160000,64,0.106525,0.106460,0.000065
160000,64,0.120415,0.120349,0.000066
160000,64,0.117191,0.117127,0.000064
160000,64,0.102305,0.102218,0.000087
160000,64,0.095909,0.095843,0.000066
160000,64,0.098147,0.098081,0.000066
160000,64,0.115877,0.115775,0.000102
160000,64,0.096491,0.096428,0.000063
160000,64,0.106798,0.106735,0.000063
160000,64,0.095988,0.095936,0.000052
160000,64,0.095515,0.095465,0.000050
160000,64,0.095450,0.095398,0.000052
160000,64,0.125129,0.125068,0.000061
160000,64,0.102189,0.102119,0.000070
160000,64,0.097039,0.096970,0.000069
160000,64,0.096820,0.096761,0.000059
160000,64,0.096629,0.096569,0.000060
160000,64,0.095228,0.095167,0.000061
160000,64,0.093886,0.093823,0.000063
160000,64,0.095057,0.094998,0.000059
160000,64,0.096470,0.096412,0.000058
160000,64,0.094709,0.094649,0.000060
160000,64,0.102394,0.102333,0.000061
160000,64,0.102180,0.102113,0.000067
160000,64,0.105334,0.105274,0.000060
160000,64,0.094033,0.093969,0.000064
160000,64,0.095814,0.095755,0.000059
160000,64,0.111942,0.111873,0.000069
160000,64,0.101955,0.101897,0.000058
160000,64,0.094094,0.094024,0.000070
160000,64,0.104807,0.104752,0.000055
160000,64,0.093695,0.093642,0.000053
160000,64,0.094708,0.094640,0.000068
160000,64,0.113352,0.113285,0.000067
160000,64,0.098805,0.098751,0.000054
160000,64,0.099459,0.099398,0.000061
160000,64,0.096384,0.096315,0.000069
160000,64,0.127479,0.127418,0.000061
160000,64,0.126162,0.126098,0.000064
160000,64,0.124877,0.124827,0.000050
160000,64,0.097924,0.097857,0.000067
160000,64,0.120408,0.120346,0.000062
160000,64,0.097820,0.097750,0.000070
160000,64,0.099010,0.098949,0.000061
160000,64,0.113719,0.113647,0.000072
160000,64,0.120648,0.120579,0.000069
160000,64,0.099382,0.099314,0.000068
160000,64,0.095944,0.095875,0.000069
160000,64,0.094997,0.094935,0.000062
160000,64,0.120890,0.120826,0.000064
160000,64,0.099208,0.099126,0.000082
160000,64,0.095548,0.095480,0.000068
160000,64,0.114636,0.114567,0.000069
160000,64,0.096680,0.096617,0.000063
160000,64,0.096812,0.096754,0.000058
160000,64,0.095854,0.095791,0.000063
160000,64,0.095477,0.095407,0.000070
160000,64,0.110072,0.110010,0.000062
160000,64,0.097236,0.097174,0.000062
160000,64,0.095456,0.095404,0.000052
160000,64,0.093717,0.093656,0.000061
160000,64,0.097913,0.097849,0.000064
160000,64,0.098716,0.098642,0.000074
160000,64,0.120645,0.120578,0.000067
160000,64,0.125582,0.125518,0.000064
160000,64,0.097543,0.097473,0.000070
160000,64,0.108588,0.108520,0.000068
160000,64,0.168498,0.168408,0.000090
160000,64,0.144353,0.144273,0.000080
160000,64,0.159024,0.158934,0.000090
160000,64,0.155473,0.155374,0.000099
160000,64,0.150300,0.150215,0.000085
160000,64,0.147193,0.147106,0.000087
160000,64,0.173049,0.172967,0.000082
160000,64,0.193385,0.193301,0.000084
320000,64,0.310948,0.310866,0.000082
320000,64,0.288691,0.288605,0.000086
320000,64,0.300338,0.300242,0.000096
320000,64,0.374348,0.374260,0.000088
320000,64,0.383272,0.383189,0.000083
320000,64,0.453485,0.453391,0.000094
320000,64,0.413538,0.413443,0.000095
320000,64,0.407211,0.407086,0.000125
320000,64,0.292671,0.292583,0.000088
320000,64,0.326232,0.326134,0.000098
320000,64,0.341728,0.341640,0.000088
320000,64,0.335751,0.335639,0.000112
320000,64,0.288988,0.288890,0.000098
320000,64,0.317907,0.317820,0.000087
320000,64,0.290282,0.290189,0.000093
320000,64,0.341308,0.341213,0.000095
320000,64,0.298066,0.297980,0.000086
320000,64,0.297395,0.297303,0.000092
320000,64,0.295510,0.295414,0.000096
320000,64,0.326273,0.326185,0.000088
320000,64,0.317314,0.317220,0.000094
320000,64,0.264921,0.264820,0.000101
320000,64,0.286067,0.285971,0.000096
320000,64,0.225798,0.225690,0.000108
320000,64,0.192857,0.192791,0.000066
320000,64,0.214378,0.214316,0.000062
320000,64,0.207653,0.207587,0.000066
320000,64,0.194159,0.194084,0.000075
320000,64,0.231071,0.231004,0.000067
320000,64,0.211847,0.211780,0.000067
320000,64,0.190557,0.190486,0.000071
320000,64,0.196458,0.196389,0.000069
320000,64,0.214511,0.214457,0.000054
320000,64,0.226069,0.226007,0.000062
320000,64,0.213871,0.213808,0.000063
320000,64,0.197317,0.197252,0.000065
320000,64,0.212836,0.212774,0.000062
320000,64,0.239817,0.239749,0.000068
320000,64,0.191597,0.191530,0.000067
320000,64,0.194544,0.194485,0.000059
320000,64,0.205072,0.205004,0.000068
320000,64,0.196659,0.196589,0.000070
320000,64,0.243482,0.243423,0.000059
320000,64,0.202797,0.202732,0.000065
320000,64,0.242197,0.242133,0.000064
320000,64,0.228885,0.228820,0.000065
320000,64,0.252223,0.252157,0.000066
320000,64,0.230364,0.230296,0.000068
320000,64,0.216241,0.216177,0.000064
320000,64,0.190358,0.190294,0.000064
320000,64,0.189603,0.189539,0.000064
320000,64,0.200643,0.200573,0.000070
320000,64,0.241146,0.241074,0.000072
320000,64,0.217026,0.216953,0.000073
320000,64,0.213647,0.213576,0.000071
320000,64,0.198689,0.198619,0.000070
320000,64,0.193575,0.193507,0.000068
320000,64,0.208539,0.208471,0.000068
320000,64,0.224081,0.224006,0.000075
320000,64,0.201537,0.201476,0.000061
320000,64,0.192568,0.192505,0.000063
320000,64,0.225783,0.225713,0.000070
320000,64,0.194917,0.194853,0.000064
320000,64,0.219417,0.219347,0.000070
320000,64,0.190196,0.190131,0.000065
320000,64,0.352934,0.352869,0.000065
320000,64,0.290304,0.290218,0.000086
320000,64,0.296422,0.296326,0.000096
320000,64,0.288917,0.288823,0.000094
320000,64,0.289871,0.289776,0.000095
320000,64,0.316922,0.316831,0.000091
320000,64,0.316871,0.316777,0.000094
320000,64,0.322053,0.321962,0.000091
320000,64,0.316631,0.316553,0.000078
320000,64,0.303269,0.303167,0.000102
320000,64,0.289386,0.289308,0.000078
320000,64,0.302779,0.302681,0.000098
320000,64,0.371296,0.371200,0.000096
320000,64,0.261667,0.261583,0.000084
320000,64,0.395867,0.395765,0.000102
320000,64,0.319889,0.319794,0.000095
320000,64,0.361510,0.361414,0.000096
320000,64,0.509043,0.508950,0.000093
320000,64,0.359023,0.358935,0.000088
320000,64,0.267044,0.266953,0.000091
320000,64,0.369744,0.369642,0.000102
320000,64,0.386502,0.386406,0.000096
320000,64,0.346386,0.346302,0.000084
320000,64,0.333178,0.333091,0.000087
320000,64,0.337977,0.337847,0.000130
320000,64,0.321782,0.321697,0.000085
320000,64,0.328151,0.328059,0.000092
320000,64,0.303486,0.303399,0.000087
320000,64,0.301649,0.301527,0.000122
320000,64,0.361549,0.361461,0.000088
320000,64,0.341853,0.341763,0.000090
320000,64,0.322619,0.322525,0.000094
320000,64,0.375369,0.375282,0.000087
320000,64,0.386733,0.386652,0.000081
320000,64,0.289877,0.289793,0.000084
640000,64,0.670825,0.670710,0.000115
640000,64,0.594971,0.594880,0.000091
640000,64,0.587925,0.587828,0.000097
640000,64,0.641036,0.640942,0.000094
640000,64,0.617258,0.617158,0.000100
640000,64,0.594506,0.594413,0.000093
640000,64,0.693507,0.693411,0.000096
640000,64,0.601203,0.601117,0.000086
640000,64,0.610104,0.610005,0.000099
640000,64,0.744461,0.744378,0.000083
640000,64,0.594443,0.594359,0.000084
640000,64,0.732294,0.732199,0.000095
640000,64,0.571092,0.571002,0.000090
640000,64,0.585493,0.585405,0.000088
640000,64,0.542179,0.542089,0.000090
640000,64,0.661295,0.661206,0.000089
640000,64,0.656761,0.656638,0.000123
640000,64,0.678858,0.678774,0.000084
640000,64,0.601973,0.601882,0.000091
640000,64,0.614792,0.614699,0.000093
640000,64,0.628125,0.628038,0.000087
640000,64,0.597714,0.597602,0.000112
640000,64,0.638510,0.638414,0.000096
640000,64,0.599195,0.599106,0.000089
640000,64,0.409651,0.409558,0.000093
640000,64,0.449899,0.449831,0.000068
640000,64,0.458825,0.458750,0.000075
640000,64,0.383929,0.383859,0.000070
640000,64,0.389323,0.389206,0.000117
640000,64,0.385017,0.384948,0.000069
640000,64,0.390586,0.390518,0.000068
640000,64,0.413975,0.413907,0.000068
640000,64,0.386414,0.386344,0.000070
640000,64,0.390002,0.389930,0.000072
640000,64,0.390234,0.390166,0.000068
640000,64,0.389506,0.389438,0.000068
640000,64,0.392587,0.392524,0.000063
640000,64,0.439804,0.439734,0.000070
640000,64,0.404365,0.404301,0.000064
640000,64,0.393284,0.393212,0.000072
640000,64,0.426046,0.425982,0.000064
640000,64,0.437306,0.437239,0.000067
640000,64,0.468867,0.468796,0.000071
640000,64,0.398525,0.398454,0.000071
640000,64,0.469320,0.469253,0.000067
640000,64,0.465001,0.464935,0.000066
640000,64,0.595769,0.595677,0.000092
640000,64,0.639497,0.639408,0.000089
640000,64,0.616018,0.615920,0.000098
640000,64,0.719127,0.719033,0.000094
640000,64,0.720381,0.720296,0.000085
640000,64,0.739845,0.739754,0.000091
640000,64,0.573529,0.573420,0.000109
640000,64,0.588699,0.588613,0.000086
640000,64,0.675066,0.674974,0.000092
640000,64,0.676978,0.676908,0.000070
640000,64,0.583629,0.583545,0.000084
640000,64,0.692676,0.692577,0.000099
640000,64,0.632323,0.632233,0.000090
640000,64,0.483617,0.483521,0.000096
640000,64,0.408912,0.408845,0.000067
640000,64,0.411552,0.411485,0.000067
640000,64,0.392866,0.392803,0.000063
640000,64,0.439217,0.439153,0.000064
640000,64,0.466781,0.466714,0.000067
640000,64,0.420131,0.420058,0.000073
640000,64,0.405441,0.405366,0.000075
640000,64,0.397628,0.397551,0.000077
640000,64,0.419307,0.419241,0.000066
640000,64,0.391874,0.391807,0.000067
640000,64,0.463218,0.463150,0.000068
640000,64,0.408387,0.408315,0.000072
640000,64,0.429103,0.429034,0.000069
640000,64,0.395495,0.395427,0.000068
640000,64,0.404035,0.403960,0.000075
640000,64,0.447334,0.447266,0.000068
640000,64,0.378163,0.378101,0.000062
640000,64,0.396521,0.396451,0.000070
640000,64,0.429768,0.429666,0.000102
640000,64,0.390658,0.390583,0.000075
640000,64,0.519305,0.519233,0.000072
640000,64,0.604435,0.604344,0.000091
640000,64,0.608497,0.608400,0.000097
640000,64,0.720763,0.720676,0.000087
640000,64,0.584867,0.584776,0.000091
640000,64,0.604897,0.604809,0.000088
640000,64,0.610713,0.610626,0.000087
640000,64,0.610579,0.610489,0.000090
640000,64,0.586926,0.586829,0.000097
640000,64,0.597152,0.597057,0.000095
640000,64,0.678711,0.678623,0.000088
640000,64,0.657470,0.657379,0.000091
640000,64,0.578316,0.578221,0.000095
640000,64,0.585145,0.585061,0.000084
640000,64,0.607442,0.607346,0.000096
640000,64,0.642583,0.642470,0.000113
640000,64,0.583708,0.583620,0.000088
640000,64,0.650560,0.650475,0.000085
640000,64,0.601743,0.601649,0.000094
640000,64,0.624713,0.624622,0.000091
20000,128,0.017921,0.017825,0.000096
20000,128,0.029734,0.029645,0.000089
20000,128,0.018253,0.018173,0.000080
20000,128,0.018149,0.018078,0.000071
20000,128,0.018117,0.018033,0.000084
20000,128,0.018156,0.018091,0.000065
20000,128,0.017928,0.017856,0.000072
20000,128,0.018217,0.018138,0.000079
20000,128,0.018241,0.018153,0.000088
20000,128,0.018126,0.018047,0.000079
20000,128,0.018257,0.018175,0.000082
20000,128,0.018019,0.017945,0.000074
20000,128,0.027459,0.027377,0.000082
20000,128,0.027616,0.027544,0.000072
20000,128,0.027798,0.027730,0.000068
20000,128,0.023859,0.023793,0.000066
20000,128,0.032257,0.032147,0.000110
20000,128,0.029449,0.029325,0.000124
20000,128,0.024614,0.024494,0.000120
20000,128,0.017655,0.017562,0.000093
20000,128,0.019264,0.019165,0.000099
20000,128,0.020205,0.020113,0.000092
20000,128,0.018454,0.018366,0.000088
20000,128,0.027454,0.027376,0.000078
20000,128,0.018683,0.018615,0.000068
20000,128,0.018040,0.017969,0.000071
20000,128,0.017946,0.017856,0.000090
20000,128,0.017995,0.017916,0.000079
20000,128,0.018401,0.018331,0.000070
20000,128,0.018594,0.018520,0.000074
20000,128,0.018138,0.018063,0.000075
20000,128,0.018031,0.017964,0.000067
20000,128,0.017978,0.017904,0.000074
20000,128,0.018190,0.018113,0.000077
20000,128,0.018020,0.017951,0.000069
20000,128,0.018017,0.017941,0.000076
20000,128,0.017931,0.017857,0.000074
20000,128,0.018107,0.018029,0.000078
20000,128,0.018126,0.018049,0.000077
20000,128,0.018045,0.017969,0.000076
20000,128,0.017749,0.017680,0.000069
20000,128,0.018077,0.018014,0.000063
20000,128,0.018112,0.018032,0.000080
20000,128,0.017910,0.017844,0.000066
20000,128,0.018022,0.017943,0.000079
20000,128,0.023406,0.023337,0.000069
20000,128,0.021577,0.021473,0.000104
20000,128,0.018112,0.018012,0.000100
20000,128,0.018185,0.018104,0.000081
20000,128,0.018030,0.017956,0.000074
20000,128,0.018253,0.018174,0.000079
20000,128,0.017904,0.017830,0.000074
20000,128,0.018024,0.017953,0.000071
20000,128,0.017920,0.017863,0.000057
20000,128,0.017895,0.017839,0.000056
20000,128,0.017832,0.017780,0.000052
20000,128,0.017992,0.017936,0.000056
20000,128,0.017958,0.017900,0.000058
20000,128,0.018061,0.017982,0.000079
20000,128,0.018037,0.017965,0.000072
20000,128,0.018174,0.018099,0.000075
20000,128,0.017874,0.017805,0.000069
20000,128,0.017869,0.017792,0.000077
20000,128,0.017961,0.017876,0.000085
20000,128,0.018072,0.017993,0.000079
20000,128,0.018033,0.017953,0.000080
20000,128,0.018195,0.018118,0.000077
20000,128,0.026890,0.026737,0.000153
20000,128,0.019413,0.019340,0.000073
20000,128,0.018165,0.018072,0.000093
20000,128,0.017962,0.017879,0.000083
20000,128,0.018079,0.018018,0.000061
20000,128,0.017943,0.017866,0.000077
20000,128,0.018486,0.018409,0.000077
20000,128,0.018006,0.017946,0.000060
20000,128,0.018062,0.017980,0.000082
20000,128,0.018104,0.018046,0.000058
20000,128,0.017494,0.017420,0.000074
20000,128,0.017309,0.017234,0.000075
20000,128,0.020653,0.020554,0.000099
20000,128,0.018150,0.018055,0.000095
20000,128,0.018247,0.018184,0.000063
20000,128,0.018122,0.018045,0.000077
20000,128,0.017949,0.017874,0.000075
20000,128,0.018048,0.017969,0.000079
20000,128,0.017981,0.017906,0.000075
20000,128,0.017963,0.017891,0.000072
20000,128,0.018050,0.017973,0.000077
20000,128,0.017884,0.017811,0.000073
20000,128,0.018129,0.018046,0.000083
20000,128,0.017982,0.017904,0.000078
20000,128,0.017938,0.017860,0.000078
20000,128,0.018027,0.017965,0.000062
20000,128,0.017973,0.017896,0.000077
20000,128,0.017933,0.017862,0.000071
20000,128,0.018240,0.018164,0.000076
20000,128,0.018063,0.017981,0.000082
20000,128,0.018015,0.017936,0.000079
20000,128,0.017891,0.017815,0.000076
20000,128,0.018028,0.017952,0.000076
40000,128,0.035611,0.035536,0.000075
40000,128,0.035515,0.035449,0.000066
40000,128,0.035592,0.035527,0.000065
40000,128,0.035496,0.035437,0.000059
40000,128,0.035678,0.035601,0.000077
40000,128,0.033669,0.033592,0.000077
40000,128,0.037661,0.037587,0.000074
40000,128,0.035844,0.035745,0.000099
40000,128,0.035412,0.035330,0.000082
40000,128,0.035055,0.034972,0.000083
40000,128,0.035585,0.035504,0.000081
40000,128,0.032482,0.032420,0.000062
40000,128,0.032405,0.032309,0.000096
40000,128,0.045267,0.045155,0.000112
40000,128,0.051911,0.051816,0.000095
40000,128,0.036423,0.036328,0.000095
40000,128,0.035588,0.035508,0.000080
40000,128,0.035303,0.035207,0.000096
40000,128,0.035959,0.035879,0.000080
40000,128,0.038617,0.038542,0.000075
40000,128,0.035943,0.035845,0.000098
40000,128,0.034690,0.034611,0.000079
40000,128,0.039509,0.039416,0.000093
40000,128,0.035917,0.035818,0.000099
40000,128,0.035455,0.035384,0.000071
40000,128,0.036277,0.036206,0.000071
40000,128,0.036147,0.036063,0.000084
40000,128,0.035645,0.035561,0.000084
40000,128,0.035528,0.035458,0.000070
40000,128,0.036078,0.035985,0.000093
40000,128,0.046338,0.046254,0.000084
40000,128,0.035826,0.035742,0.000084
40000,128,0.035271,0.035193,0.000078
40000,128,0.036300,0.036217,0.000083
40000,128,0.035635,0.035553,0.000082
40000,128,0.035813,0.035733,0.000080
40000,128,0.035584,0.035501,0.000083
40000,128,0.035727,0.035641,0.000086
40000,128,0.036884,0.036810,0.000074
40000,128,0.036074,0.035938,0.000136
40000,128,0.036078,0.035993,0.000085
40000,128,0.035436,0.035359,0.000077
40000,128,0.035780,0.035701,0.000079
40000,128,0.035947,0.035866,0.000081
40000,128,0.035633,0.035554,0.000079
40000,128,0.035845,0.035768,0.000077
40000,128,0.045004,0.044928,0.000076
40000,128,0.035836,0.035746,0.000090
40000,128,0.047178,0.047086,0.000092
40000,128,0.036340,0.036275,0.000065
40000,128,0.035681,0.035600,0.000081
40000,128,0.035696,0.035618,0.000078
40000,128,0.035952,0.035880,0.000072
40000,128,0.035575,0.035492,0.000083
40000,128,0.047274,0.047211,0.000063
40000,128,0.035741,0.035651,0.000090
40000,128,0.035638,0.035552,0.000086
40000,128,0.039221,0.039144,0.000077
40000,128,0.036023,0.035956,0.000067
40000,128,0.036485,0.036407,0.000078
40000,128,0.035891,0.035813,0.000078
40000,128,0.035918,0.035838,0.000080
40000,128,0.035950,0.035871,0.000079
40000,128,0.036754,0.036672,0.000082
40000,128,0.035715,0.035637,0.000078
40000,128,0.032062,0.031983,0.000079
40000,128,0.049811,0.049716,0.000095
40000,128,0.055008,0.054921,0.000087
40000,128,0.036139,0.036069,0.000070
40000,128,0.034838,0.034762,0.000076
40000,128,0.040487,0.040397,0.000090
40000,128,0.036665,0.036576,0.000089
40000,128,0.036710,0.036630,0.000080
40000,128,0.036103,0.036024,0.000079
40000,128,0.036502,0.036420,0.000082
40000,128,0.043896,0.043817,0.000079
40000,128,0.036023,0.035945,0.000078
40000,128,0.036059,0.035993,0.000066
40000,128,0.035301,0.035221,0.000080
40000,128,0.035566,0.035484,0.000082
40000,128,0.035500,0.035416,0.000084
40000,128,0.035399,0.035323,0.000076
40000,128,0.048955,0.048886,0.000069
40000,128,0.036578,0.036513,0.000065
40000,128,0.035778,0.035710,0.000068
40000,128,0.041409,0.041334,0.000075
40000,128,0.041764,0.041651,0.000113
40000,128,0.036158,0.036067,0.000091
40000,128,0.036349,0.036268,0.000081
40000,128,0.035993,0.035908,0.000085
40000,128,0.035756,0.035684,0.000072
40000,128,0.036892,0.036832,0.000060
40000,128,0.035994,0.035897,0.000097
40000,128,0.036015,0.035931,0.000084
40000,128,0.035646,0.035570,0.000076
40000,128,0.035559,0.035482,0.000077
40000,128,0.035547,0.035473,0.000074
40000,128,0.035531,0.035470,0.000061
40000,128,0.035860,0.035781,0.000079
40000,128,0.035335,0.035258,0.000077
80000,128,0.074511,0.074436,0.000075
80000,128,0.073654,0.073544,0.000110
80000,128,0.070337,0.070242,0.000095
80000,128,0.071140,0.071026,0.000114
80000,128,0.070640,0.070559,0.000081
80000,128,0.101529,0.101441,0.000088
80000,128,0.072496,0.072412,0.000084
80000,128,0.071882,0.071808,0.000074
80000,128,0.070677,0.070592,0.000085
80000,128,0.082652,0.082559,0.000093
80000,128,0.070794,0.070700,0.000094
80000,128,0.070961,0.070865,0.000096
80000,128,0.070794,0.070710,0.000084
80000,128,0.070529,0.070463,0.000066
80000,128,0.072597,0.072525,0.000072
80000,128,0.071518,0.071424,0.000094
80000,128,0.071993,0.071914,0.000079
80000,128,0.077854,0.077770,0.000084
80000,128,0.071152,0.071062,0.000090
80000,128,0.070763,0.070689,0.000074
80000,128,0.071375,0.071290,0.000085
80000,128,0.072009,0.071931,0.000078
80000,128,0.073394,0.073308,0.000086
80000,128,0.074074,0.073992,0.000082
80000,128,0.070999,0.070910,0.000089
80000,128,0.075082,0.075004,0.000078
80000,128,0.048438,0.048371,0.000067
80000,128,0.065350,0.065291,0.000059
80000,128,0.072032,0.071951,0.000081
80000,128,0.072217,0.072031,0.000186
80000,128,0.071883,0.071801,0.000082
80000,128,0.073866,0.073772,0.000094
80000,128,0.071805,0.071721,0.000084
80000,128,0.071731,0.071651,0.000080
80000,128,0.082080,0.082005,0.000075
80000,128,0.070281,0.070191,0.000090
80000,128,0.073606,0.073524,0.000082
80000,128,0.105128,0.104999,0.000129
80000,128,0.072584,0.072494,0.000090
80000,128,0.093147,0.093068,0.000079
80000,128,0.071167,0.071084,0.000083
80000,128,0.069340,0.069261,0.000079
80000,128,0.077624,0.077508,0.000116
80000,128,0.072351,0.072262,0.000089
80000,128,0.071197,0.071108,0.000089
80000,128,0.078482,0.078403,0.000079
80000,128,0.091158,0.091076,0.000082
80000,128,0.070467,0.070394,0.000073
80000,128,0.070242,0.070175,0.000067
80000,128,0.069877,0.069801,0.000076
80000,128,0.051817,0.051718,0.000099
80000,128,0.061860,0.061794,0.000066
80000,128,0.071528,0.071447,0.000081
80000,128,0.072400,0.072333,0.000067
80000,128,0.070585,0.070500,0.000085
80000,128,0.070761,0.070691,0.000070
80000,128,0.070775,0.070695,0.000080
80000,128,0.072144,0.072058,0.000086
80000,128,0.073459,0.073365,0.000094
80000,128,0.075333,0.075250,0.000083
80000,128,0.072159,0.072078,0.000081
80000,128,0.106675,0.106593,0.000082
80000,128,0.073225,0.073143,0.000082
80000,128,0.073326,0.073246,0.000080
80000,128,0.084787,0.084653,0.000134
80000,128,0.071243,0.071150,0.000093
80000,128,0.088896,0.088789,0.000107
80000,128,0.072926,0.072835,0.000091
80000,128,0.070353,0.070268,0.000085
80000,128,0.100477,0.100391,0.000086
80000,128,0.072427,0.072349,0.000078
80000,128,0.071485,0.071394,0.000091
80000,128,0.071526,0.071445,0.000081
80000,128,0.081231,0.081143,0.000088
80000,128,0.075668,0.075565,0.000103
80000,128,0.087480,0.087386,0.000094
80000,128,0.072302,0.072216,0.000086
80000,128,0.071513,0.071414,0.000099
80000,128,0.070794,0.070705,0.000089
80000,128,0.071392,0.071303,0.000089
80000,128,0.070409,0.070325,0.000084
80000,128,0.068344,0.068264,0.000080
80000,128,0.089325,0.089230,0.000095
80000,128,0.102428,0.102335,0.000093
80000,128,0.073161,0.073086,0.000075
80000,128,0.087061,0.086962,0.000099
80000,128,0.072647,0.072555,0.000092
80000,128,0.071160,0.071071,0.000089
80000,128,0.070082,0.069994,0.000088
80000,128,0.083678,0.083593,0.000085
80000,128,0.101719,0.101621,0.000098
80000,128,0.072146,0.072064,0.000082
80000,128,0.071341,0.071257,0.000084
80000,128,0.071546,0.071474,0.000072
